表格 1,victim_AS,start_time,end_time,event_type,label,hijacker_AS,timstamp,timestamp
,17224,2020-02-12 19:56:00,,Outage,3,,1581508560000,1581537360
,17401,2020-01-02 23:07:00,,Outage,3,,1577977620000,1578006420
,17411,2019-09-03 03:51:51,,Possible Hijack,1,132471,1567453911000,1567482711
,17469,2019-12-27 01:58:58,,BGP Leak,2,17494,1577383138000,1577411938
,17469,2020-02-13 16:21:44,,BGP Leak,2,17494,1581582104000,1581610904
,17477,2019-10-12 03:48:14,,Possible Hijack,1,,1570823294000,1570852094
,17641,2020-02-15 10:29:46,,BGP Leak,2,17494,1581733786000,1581762586
,17670,2020-02-14 00:33:57,,BGP Leak,2,9002,1581611637000,1581640437
,17734,2019-12-11 10:49:00,2019-12-11 10:57:00,Outage,3,,1576032540000,1576061340
,17756,2019-12-13 08:04:00,,Outage,3,,1576195440000,1576224240
,17769,2019-10-23 05:22:00,2019-10-23 05:26:00,Outage,3,,1571779320000,1571808120
,17769,2019-11-04 09:22:00,2019-11-04 09:28:00,Outage,3,,1572830520000,1572859320
,17769,2019-12-02 07:01:00,2019-12-02 07:05:00,Outage,3,,1575241260000,1575270060
,17771,2019-12-11 15:24:00,2019-12-11 15:35:00,Outage,3,,1576049040000,1576077840
,17803,2019-11-27 15:51:00,,Outage,3,,1574841060000,1574869860
,17804,2019-10-30 14:39:14,,BGP Leak,2,,1572417554000,1572446354
,17826,2019-08-28 09:52:00,,Outage,3,,1566957120000,1566985920
,17826,2020-01-01 09:40:00,2020-01-01 09:59:00,Outage,3,,1577842800000,1577871600
,17826,2020-01-05 06:31:00,,Outage,3,,1578177060000,1578205860
,17826,2020-02-28 09:26:00,,Outage,3,,1582853160000,1582881960
,17829,2019-08-29 15:11:00,2019-08-29 15:15:00,Outage,3,,1567062660000,1567091460
,17904,2019-08-28 11:48:00,,Outage,3,,1566964080000,1566992880
,17904,2019-10-25 09:22:00,2019-10-25 09:37:00,Outage,3,,1571966520000,1571995320
,17907,2019-10-08 15:15:00,2019-10-08 15:21:00,Outage,3,,1570518900000,1570547700
,17910,2019-09-30 03:24:00,,Outage,3,,1569785040000,1569813840
,17910,2019-10-30 08:57:00,2019-10-30 09:08:00,Outage,3,,1572397020000,1572425820
,17910,2019-10-31 06:21:00,2019-10-31 06:24:00,Outage,3,,1572474060000,1572502860
,17910,2019-11-12 02:27:00,2019-11-12 02:37:00,Outage,3,,1573496820000,1573525620
,17910,2019-11-26 10:51:00,2019-11-26 10:57:00,Outage,3,,1574736660000,1574765460
,17910,2019-11-27 08:42:00,2019-11-27 08:47:00,Outage,3,,1574815320000,1574844120
,17910,2019-11-28 01:43:00,2019-11-28 01:56:00,Outage,3,,1574876580000,1574905380
,17910,2019-11-29 07:54:00,,Outage,3,,1574985240000,1575014040
,17910,2019-12-17 09:49:00,2019-12-17 09:52:00,Outage,3,,1576547340000,1576576140
,17910,2020-01-06 05:50:00,2020-01-06 05:53:00,Outage,3,,1578261000000,1578289800
,17910,2020-01-13 04:08:00,,Outage,3,,1578859680000,1578888480
,17910,2020-02-12 23:14:00,,Outage,3,,1581520440000,1581549240
,17910,2020-03-03 03:40:00,2020-03-03 03:51:00,Outage,3,,1583178000000,1583206800
,17910,2020-03-04 01:48:00,,Outage,3,,1583257680000,1583286480
,17910,2020-03-10 12:55:00,,Outage,3,,1583816100000,1583844900
,17910,2020-03-12 03:21:00,,Outage,3,,1583954460000,1583983260
,17910,2020-03-14 13:00:00,2020-03-14 13:04:00,Outage,3,,1584162000000,1584190800
,17968,2019-12-03 15:56:00,,Outage,3,,1575359760000,1575388560
,17974,2019-11-05 03:12:00,2019-11-05 03:17:00,Outage,3,,1572894720000,1572923520
,17989,2019-09-25 00:16:36,,BGP Leak,2,7991,1569341796000,1569370596
,17989,2019-10-28 00:32:38,,BGP Leak,2,7991,1572193958000,1572222758
,17989,2019-11-29 00:07:26,,BGP Leak,2,7991,1574957246000,1574986046
,17989,2019-12-31 00:13:38,,BGP Leak,2,7991,1577722418000,1577751218
,17989,2020-02-01 02:55:48,,BGP Leak,2,7991,1580496948000,1580525748
,17989,2020-03-04 00:01:43,,BGP Leak,2,7991,1583251303000,1583280103
,17993,2019-10-14 16:05:00,2019-10-14 16:13:00,Outage,3,,1571040300000,1571069100
,17993,2019-10-14 21:52:00,2019-10-14 21:56:00,Outage,3,,1571061120000,1571089920
,17993,2019-11-05 13:07:00,2019-11-05 13:23:00,Outage,3,,1572930420000,1572959220
,17993,2020-01-17 01:55:00,,Outage,3,,1579197300000,1579226100
,18004,2019-09-18 16:31:13,,BGP Leak,2,7473,1568795473000,1568824273
,18004,2019-11-15 03:36:58,,BGP Leak,2,7473,1573760218000,1573789018
,18051,2019-11-05 03:12:00,2019-11-05 03:22:00,Outage,3,,1572894720000,1572923520
,18056,2020-02-11 19:02:00,,Outage,3,,1581418920000,1581447720
,18111,2019-09-01 11:03:00,2019-09-01 11:17:00,Outage,3,,1567306980000,1567335780
,18112,2019-11-26 12:34:58,,BGP Leak,2,58678,1574742898000,1574771698
,18112,2019-12-28 03:42:24,,BGP Leak,2,58678,1577475744000,1577504544
,18112,2020-02-05 07:44:23,,BGP Leak,2,58678,1580859863000,1580888663
,18114,2020-01-16 08:05:00,,Outage,3,,1579133100000,1579161900
,18114,2020-03-08 10:15:00,,Outage,3,,1583633700000,1583662500
,18127,2019-12-10 02:28:00,,Outage,3,,1575916080000,1575944880
,18199,2019-11-19 20:02:00,2019-11-19 20:09:00,Outage,3,,1574164920000,1574193720
,18207,2019-09-20 19:55:49,,BGP Leak,2,55644,1568980549000,1569009349
,18207,2019-11-01 18:46:01,,BGP Leak,2,55644,1572605161000,1572633961
,18207,2019-12-09 17:15:55,,BGP Leak,2,55644,1575882955000,1575911755
,18207,2020-01-10 05:31:52,,BGP Leak,2,55644,1578605512000,1578634312
,18297,2019-10-12 00:43:00,2019-10-12 00:47:00,Outage,3,,1570812180000,1570840980
,18300,2019-11-18 17:07:00,,Outage,3,,1574068020000,1574096820
,18328,2019-09-10 00:05:00,2019-09-10 00:08:00,Outage,3,,1568045100000,1568073900
,18462,2019-09-15 07:44:00,,Outage,3,,1568504640000,1568533440
,18479,2019-11-03 23:37:00,,Outage,3,,1572795420000,1572824220
,18670,2019-11-01 22:22:57,,BGP Leak,2,3910,1572618177000,1572646977
,18670,2020-02-01 20:51:32,,BGP Leak,2,3910,1580561492000,1580590292
,18705,2019-10-03 04:03:52,,Possible Hijack,1,55002,1570046632000,1570075432
,19082,2020-02-26 23:24:00,,Outage,3,,1582730640000,1582759440
,19176,2019-10-01 14:17:00,2019-10-01 14:42:00,Outage,3,,1569910620000,1569939420
,19176,2020-01-07 09:37:00,,Outage,3,,1578361020000,1578389820
,19176,2020-02-13 07:43:00,2020-02-13 07:55:00,Outage,3,,1581550980000,1581579780
,19182,2020-03-04 02:45:00,,Outage,3,,1583261100000,1583289900
,19237,2019-12-30 23:46:00,,Outage,3,,1577720760000,1577749560
,19237,2020-01-07 01:56:00,,Outage,3,,1578333360000,1578362160
,19250,2019-11-19 18:03:15,,BGP Leak,2,703,1574157795000,1574186595
,19271,2020-02-08 21:48:12,,Possible Hijack,1,9498,1581169692000,1581198492
,19422,2019-12-18 08:47:00,,Outage,3,,1576630020000,1576658820
,19437,2019-12-11 12:51:32,,Possible Hijack,1,208136,1576039892000,1576068692
,19531,2019-11-29 17:53:42,,Possible Hijack,1,266445,1575021222000,1575050022
,19551,2019-11-17 06:48:37,,Possible Hijack,1,266409,1573944517000,1573973317
,19551,2019-11-22 18:17:03,,Possible Hijack,1,51375,1574417823000,1574446623
,19551,2020-01-11 08:10:39,,BGP Leak,2,134078,1578701439000,1578730239
,19611,2019-11-12 02:16:00,2019-11-12 02:19:00,Outage,3,,1573496160000,1573524960
,19611,2019-12-03 02:37:00,,Outage,3,,1575311820000,1575340620
,19685,2019-11-19 07:07:17,,BGP Leak,2,22625,1574118437000,1574147237
,19701,2020-02-08 12:48:35,,BGP Leak,2,3910,1581137315000,1581166115
,19711,2020-01-10 06:37:56,,BGP Leak,2,36917,1578609476000,1578638276
,19774,2020-01-16 06:17:00,,Outage,3,,1579126620000,1579155420
,19814,2020-01-25 17:14:42,,BGP Leak,2,3910,1579943682000,1579972482
,19853,2020-01-16 18:13:00,,Outage,3,,1579169580000,1579198380
,19853,2020-01-17 17:20:00,2020-01-17 17:27:00,Outage,3,,1579252800000,1579281600
,19863,2019-09-27 04:13:35,,BGP Leak,2,5639,1569528815000,1569557615
,19863,2019-10-29 22:36:55,,BGP Leak,2,5639,1572359815000,1572388615
,19863,2019-12-06 13:10:01,,BGP Leak,2,5639,1575609001000,1575637801
,19863,2020-01-12 07:26:45,,BGP Leak,2,5639,1578785205000,1578814005
,19863,2020-02-22 09:59:55,,BGP Leak,2,5639,1582336795000,1582365595
,19899,2020-03-01 23:18:14,,BGP Leak,2,27345,1583075894000,1583104694
,19905,2020-01-13 01:29:43,,Possible Hijack,1,55355,1578850183000,1578878983
,19977,2019-11-15 15:59:44,,BGP Leak,2,3910,1573804784000,1573833584
,20172,2019-09-18 20:42:50,,Possible Hijack,1,27839,1568810570000,1568839370
,20222,2019-09-11 05:54:00,2019-09-11 06:40:00,Outage,3,,1568152440000,1568181240
,20255,2019-11-19 10:37:00,,Outage,3,,1574131020000,1574159820
,20343,2019-12-06 18:13:54,,BGP Leak,2,38195,1575627234000,1575656034
,20372,2019-11-16 09:42:00,2019-11-16 09:45:00,Outage,3,,1573868520000,1573897320
,20473,2019-10-11 02:44:57,,BGP Leak,2,17310,1570733097000,1570761897
,20484,2019-12-24 04:17:00,,Outage,3,,1577132220000,1577161020
,20484,2020-03-01 08:04:00,2020-03-01 08:07:00,Outage,3,,1583021040000,1583049840
,20484,2020-03-06 00:04:00,2020-03-06 00:18:00,Outage,3,,1583424240000,1583453040
,20484,2020-03-06 07:35:00,,Outage,3,,1583451300000,1583480100
,20485,2020-01-17 08:12:08,,BGP Leak,2,4637,1579219928000,1579248728
,20521,2019-12-12 15:18:47,,BGP Leak,2,,1576135127000,1576163927
,20530,2019-11-18 11:03:09,,Possible Hijack,1,57344,1574046189000,1574074989
,20663,2019-11-26 07:29:00,2019-11-26 07:34:00,Outage,3,,1574724540000,1574753340
,20663,2019-11-27 08:49:00,,Outage,3,,1574815740000,1574844540
,20663,2019-11-28 12:22:00,2019-11-28 12:25:00,Outage,3,,1574914920000,1574943720
,20663,2019-12-03 14:52:00,2019-12-03 14:57:00,Outage,3,,1575355920000,1575384720
,20879,2019-08-28 17:47:00,,Outage,3,,1566985620000,1567014420
,20879,2019-12-27 02:04:00,,Outage,3,,1577383440000,1577412240
,20879,2020-02-22 02:27:00,,Outage,3,,1582309620000,1582338420
,20914,2019-11-18 00:58:54,,BGP Leak,2,5385,1574009934000,1574038734
,20914,2020-03-03 02:28:38,,Possible Hijack,1,202424,1583173718000,1583202518
,20914,2020-03-04 05:43:56,,Possible Hijack,1,9558,1583271836000,1583300636
,20928,2019-09-24 03:15:00,,Outage,3,,1569266100000,1569294900
,20928,2019-09-24 08:02:00,,Outage,3,,1569283320000,1569312120
,20928,2019-10-10 10:31:00,,Outage,3,,1570674660000,1570703460
,20928,2019-10-10 18:34:00,,Outage,3,,1570703640000,1570732440
,20928,2019-10-11 09:06:00,2019-10-11 09:17:00,Outage,3,,1570755960000,1570784760
,20928,2019-11-04 14:06:00,,Outage,3,,1572847560000,1572876360
,20928,2019-11-27 22:20:00,2019-11-27 22:38:00,Outage,3,,1574864400000,1574893200
,20928,2019-11-28 07:02:00,,Outage,3,,1574895720000,1574924520
,20928,2019-11-29 08:31:00,,Outage,3,,1574987460000,1575016260
,20928,2019-12-09 07:03:00,2019-12-09 07:10:00,Outage,3,,1575846180000,1575874980
,20928,2019-12-14 00:32:00,,Outage,3,,1576254720000,1576283520
,20928,2020-01-01 21:54:00,,Outage,3,,1577886840000,1577915640
,20928,2020-01-06 20:00:00,2020-01-06 20:06:00,Outage,3,,1578312000000,1578340800
,20928,2020-01-21 20:56:00,,Outage,3,,1579611360000,1579640160
,20928,2020-01-22 03:03:00,2020-01-22 03:23:00,Outage,3,,1579633380000,1579662180
,20928,2020-02-02 01:24:00,2020-02-02 01:31:00,Outage,3,,1580577840000,1580606640
,20928,2020-02-03 08:20:00,2020-02-03 08:29:00,Outage,3,,1580689200000,1580718000
,20928,2020-02-09 02:29:00,,Outage,3,,1581186540000,1581215340
,20928,2020-02-24 16:14:00,,Outage,3,,1582532040000,1582560840
,20940,2019-09-19 19:38:59,,BGP Leak,2,8359,1568893139000,1568921939
,20940,2019-11-22 12:29:29,,Possible Hijack,1,5432,1574396969000,1574425769
,20940,2019-11-24 08:59:25,,BGP Leak,2,12389,1574557165000,1574585965
,20940,2019-11-29 17:50:10,,Possible Hijack,1,266445,1575021010000,1575049810
,20940,2020-01-30 12:12:54,,Possible Hijack,1,262527,1580357574000,1580386374
,20940,2020-02-03 17:27:50,,Possible Hijack,1,263289,1580722070000,1580750870
,21003,2020-03-09 20:45:16,,Possible Hijack,1,16058,1583757916000,1583786716
,21058,2019-12-03 22:05:00,,Outage,3,,1575381900000,1575410700
,21100,2020-01-20 14:29:19,,Possible Hijack,1,204957,1579501759000,1579530559
,21150,2020-03-11 16:14:22,,Possible Hijack,1,24631,1583914462000,1583943262
,21193,2019-12-19 00:40:00,2019-12-19 00:53:00,Outage,3,,1576687200000,1576716000
,21246,2019-09-06 14:15:00,2019-09-06 14:18:00,Outage,3,,1567750500000,1567779300
,21246,2019-11-14 00:44:00,,Outage,3,,1573663440000,1573692240
,21271,2020-01-15 15:06:43,,BGP Leak,2,25543,1579072003000,1579100803
,21305,2019-11-27 09:31:00,,Outage,3,,1574818260000,1574847060
,21342,2019-09-19 19:41:12,,BGP Leak,2,8359,1568893272000,1568922072
,21342,2020-01-02 10:13:21,,BGP Leak,2,20940,1577931201000,1577960001
,21342,2020-01-16 17:09:06,,BGP Leak,2,7473,1579165746000,1579194546
,21371,2019-08-30 10:05:25,,Possible Hijack,1,174,1567130725000,1567159525
,21392,2019-11-23 13:49:05,,Possible Hijack,1,49127,1574488145000,1574516945
,21450,2020-01-29 09:22:00,2020-01-29 09:37:00,Outage,3,,1580260920000,1580289720
,21487,2019-12-03 20:14:14,,BGP Leak,2,15774,1575375254000,1575404054
,21491,2019-09-07 09:25:00,,Outage,3,,1567819500000,1567848300
,21491,2019-09-07 23:55:00,,Outage,3,,1567871700000,1567900500
,21491,2019-10-10 12:10:00,,Outage,3,,1570680600000,1570709400
,21491,2019-10-11 08:00:00,2019-10-11 08:03:00,Outage,3,,1570752000000,1570780800
,21491,2019-10-13 09:00:00,2019-10-13 09:07:00,Outage,3,,1570928400000,1570957200
,21491,2019-10-14 18:20:00,2019-10-14 19:53:00,Outage,3,,1571048400000,1571077200
,21491,2019-11-20 10:34:00,2019-11-20 10:38:00,Outage,3,,1574217240000,1574246040
,21491,2019-11-20 17:23:00,2019-11-20 17:26:00,Outage,3,,1574241780000,1574270580
,21491,2019-11-20 19:27:00,2019-11-20 19:31:00,Outage,3,,1574249220000,1574278020
,21491,2019-12-06 10:34:00,,Outage,3,,1575599640000,1575628440
,21491,2019-12-09 16:02:00,2019-12-09 16:13:00,Outage,3,,1575878520000,1575907320
,21491,2019-12-10 03:55:00,,Outage,3,,1575921300000,1575950100
,21491,2019-12-11 07:06:00,2019-12-11 07:11:00,Outage,3,,1576019160000,1576047960
