表格 1,victim_AS,start_time,end_time,event_type,label,hijacker_AS,timstamp,timestamp
,27138,2019-12-06 19:11:54,,BGP Leak,2,38195,1575630714000,1575659514
,27138,2019-12-10 10:35:54,,Possible Hijack,1,62010,1575945354000,1575974154
,27240,2019-11-03 06:10:59,,BGP Leak,2,29892,1572732659000,1572761459
,27272,2020-02-15 08:18:58,,Possible Hijack,1,1,1581725938000,1581754738
,27288,2019-09-19 00:57:00,,Outage,3,,1568825820000,1568854620
,27310,2020-01-20 19:49:00,2020-01-20 19:57:00,Outage,3,,1579520940000,1579549740
,27310,2020-01-22 17:02:00,2020-01-22 17:05:00,Outage,3,,1579683720000,1579712520
,27338,2020-03-12 19:45:00,,Outage,3,,1584013500000,1584042300
,27375,2019-09-11 05:11:48,,BGP Leak,2,12042,1568149908000,1568178708
,27375,2019-11-19 06:32:14,,BGP Leak,2,12042,1574116334000,1574145134
,27375,2020-01-20 19:19:49,,BGP Leak,2,25694,1579519189000,1579547989
,27385,2019-11-12 22:24:53,,BGP Leak,2,3910,1573568693000,1573597493
,27487,2019-09-22 22:55:22,,BGP Leak,2,3910,1569164122000,1569192922
,27487,2020-02-23 00:54:19,,BGP Leak,2,3910,1582390459000,1582419259
,27653,2019-09-01 02:48:00,,Outage,3,,1567277280000,1567306080
,27653,2019-09-01 09:23:00,,Outage,3,,1567300980000,1567329780
,27653,2019-11-06 06:11:00,,Outage,3,,1572991860000,1573020660
,27653,2019-11-13 02:49:00,,Outage,3,,1573584540000,1573613340
,27672,2020-03-04 08:13:00,,Outage,3,,1583280780000,1583309580
,27699,2020-03-04 02:45:00,,Outage,3,,1583261100000,1583289900
,27708,2019-11-28 19:50:00,,Outage,3,,1574941800000,1574970600
,27715,2019-10-02 22:41:00,2019-10-02 22:54:00,Outage,3,,1570027260000,1570056060
,27727,2019-12-13 03:50:00,,Outage,3,,1576180200000,1576209000
,27751,2019-12-29 12:48:00,,Outage,3,,1577594880000,1577623680
,27754,2019-11-10 13:23:00,2019-11-10 13:26:00,Outage,3,,1573363380000,1573392180
,27761,2020-03-09 06:37:00,,Outage,3,,1583707020000,1583735820
,27823,2019-08-30 08:20:00,2019-08-30 08:24:00,Outage,3,,1567124400000,1567153200
,27828,2019-12-09 07:40:00,,Outage,3,,1575848400000,1575877200
,27828,2019-12-21 16:20:00,,Outage,3,,1576916400000,1576945200
,27837,2020-01-14 15:49:00,,Outage,3,,1578988140000,1579016940
,27902,2019-11-03 14:26:00,2019-11-03 14:32:00,Outage,3,,1572762360000,1572791160
,27902,2019-11-16 13:50:00,2019-11-16 13:53:00,Outage,3,,1573883400000,1573912200
,27902,2020-02-28 21:41:00,2020-02-28 21:44:00,Outage,3,,1582897260000,1582926060
,27924,2019-11-22 01:29:00,2019-11-22 01:33:00,Outage,3,,1574357340000,1574386140
,27964,2020-01-22 11:33:00,,Outage,3,,1579663980000,1579692780
,27964,2020-02-01 15:00:00,,Outage,3,,1580540400000,1580569200
,27975,2019-12-09 02:13:00,,Outage,3,,1575828780000,1575857580
,27976,2019-09-02 20:32:00,2019-09-02 20:35:00,Outage,3,,1567427520000,1567456320
,27996,2019-11-20 17:57:00,,Outage,3,,1574243820000,1574272620
,27996,2020-03-03 08:00:00,2020-03-03 08:03:00,Outage,3,,1583193600000,1583222400
,28025,2019-09-08 00:37:00,,Outage,3,,1567874220000,1567903020
,28025,2020-02-27 15:54:00,2020-02-27 15:58:00,Outage,3,,1582790040000,1582818840
,28025,2020-02-28 06:35:00,2020-02-28 06:39:00,Outage,3,,1582842900000,1582871700
,28025,2020-03-05 16:29:00,2020-03-05 17:05:00,Outage,3,,1583396940000,1583425740
,28038,2020-01-22 20:46:11,,Possible Hijack,1,52320,1579697171000,1579725971
,28098,2019-12-12 12:30:00,,Outage,3,,1576125000000,1576153800
,28098,2020-02-06 03:47:00,,Outage,3,,1580932020000,1580960820
,28100,2020-03-12 00:34:00,,Outage,3,,1583944440000,1583973240
,28103,2019-11-18 02:27:00,2019-11-18 02:30:00,Outage,3,,1574015220000,1574044020
,28130,2019-12-04 16:43:00,2019-12-04 17:21:00,Outage,3,,1575448980000,1575477780
,28130,2020-01-27 19:07:00,,Outage,3,,1580123220000,1580152020
,28130,2020-01-28 07:36:00,,Outage,3,,1580168160000,1580196960
,28137,2019-10-10 07:55:00,,Outage,3,,1570665300000,1570694100
,28137,2020-02-26 22:21:00,2020-02-26 22:42:00,Outage,3,,1582726860000,1582755660
,28139,2019-09-10 07:55:00,2019-09-10 07:58:00,Outage,3,,1568073300000,1568102100
,28139,2020-02-09 14:32:00,,Outage,3,,1581229920000,1581258720
,28139,2020-02-20 21:09:00,,Outage,3,,1582204140000,1582232940
,28191,2020-01-27 19:20:00,2020-01-27 19:23:00,Outage,3,,1580124000000,1580152800
,28220,2019-09-16 17:20:00,,Possible Hijack,1,3816,1568625600000,1568654400
,28224,2020-02-12 20:40:00,,Outage,3,,1581511200000,1581540000
,28224,2020-02-19 16:16:00,,Outage,3,,1582100160000,1582128960
,28224,2020-02-22 23:50:00,,Outage,3,,1582386600000,1582415400
,28224,2020-02-26 22:21:00,2020-02-26 22:31:00,Outage,3,,1582726860000,1582755660
,28224,2020-02-27 18:16:00,,Outage,3,,1582798560000,1582827360
,28232,2019-12-08 00:54:14,,Possible Hijack,1,52320,1575737654000,1575766454
,28238,2020-01-07 05:20:00,2020-01-07 05:34:00,Outage,3,,1578345600000,1578374400
,28258,2020-02-26 22:21:00,2020-02-26 22:35:00,Outage,3,,1582726860000,1582755660
,28262,2020-01-03 16:00:28,,Possible Hijack,1,37468,1578038428000,1578067228
,28263,2020-01-31 16:51:47,,BGP Leak,2,28663,1580460707000,1580489507
,28270,2019-12-30 12:49:00,,Outage,3,,1577681340000,1577710140
,28284,2020-01-18 18:14:43,,BGP Leak,2,37468,1579342483000,1579371283
,28306,2020-01-26 16:06:00,2020-01-26 16:20:00,Outage,3,,1580025960000,1580054760
,28333,2020-01-08 17:54:00,2020-01-08 17:59:00,Outage,3,,1578477240000,1578506040
,28335,2019-09-22 13:33:00,,BGP Leak,2,28663,1569130380000,1569159180
,28338,2019-10-23 08:36:44,,BGP Leak,2,28663,1571791004000,1571819804
,28352,2019-09-09 07:47:00,,Outage,3,,1567986420000,1568015220
,28352,2019-11-12 07:00:00,2019-11-12 07:16:00,Outage,3,,1573513200000,1573542000
,28352,2019-11-13 01:28:00,,Outage,3,,1573579680000,1573608480
,28366,2019-10-31 12:31:00,2019-10-31 12:34:00,Outage,3,,1572496260000,1572525060
,28366,2019-12-06 18:03:00,2019-12-06 18:07:00,Outage,3,,1575626580000,1575655380
,28366,2019-12-07 21:25:00,2019-12-07 22:02:00,Outage,3,,1575725100000,1575753900
,28366,2019-12-15 03:08:00,,Outage,3,,1576350480000,1576379280
,28366,2019-12-22 20:10:00,,Outage,3,,1577016600000,1577045400
,28366,2020-01-14 01:45:00,,Outage,3,,1578937500000,1578966300
,28368,2020-01-24 16:10:00,,Outage,3,,1579853400000,1579882200
,28370,2019-09-09 23:07:00,,Outage,3,,1568041620000,1568070420
,28370,2019-11-07 09:41:00,,Outage,3,,1573090860000,1573119660
,28370,2019-11-08 05:03:00,2019-11-08 05:10:00,Outage,3,,1573160580000,1573189380
,28370,2019-11-08 13:15:00,,Outage,3,,1573190100000,1573218900
,28370,2019-12-20 19:25:00,2019-12-20 19:29:00,Outage,3,,1576841100000,1576869900
,28370,2019-12-30 20:26:00,,Outage,3,,1577708760000,1577737560
,28370,2020-02-02 03:31:00,,Outage,3,,1580585460000,1580614260
,28370,2020-02-02 07:22:00,,Outage,3,,1580599320000,1580628120
,28370,2020-02-26 22:21:00,2020-02-26 22:31:00,Outage,3,,1582726860000,1582755660
,28417,2019-11-01 06:13:00,,Outage,3,,1572559980000,1572588780
,28417,2019-11-05 06:32:00,2019-11-05 06:37:00,Outage,3,,1572906720000,1572935520
,28417,2020-02-18 06:26:00,2020-02-18 06:32:00,Outage,3,,1581978360000,1582007160
,28526,2019-11-29 06:29:00,2019-11-29 06:39:00,Outage,3,,1574980140000,1575008940
,28526,2019-12-02 21:41:00,2019-12-02 21:49:00,Outage,3,,1575294060000,1575322860
,28526,2019-12-08 01:14:00,,Outage,3,,1575738840000,1575767640
,28526,2019-12-08 09:04:00,,Outage,3,,1575767040000,1575795840
,28526,2019-12-09 08:40:00,2019-12-09 09:03:00,Outage,3,,1575852000000,1575880800
,28526,2019-12-11 06:32:00,,Outage,3,,1576017120000,1576045920
,28526,2020-01-11 00:53:00,,Outage,3,,1578675180000,1578703980
,28541,2019-09-03 08:54:00,2019-09-03 08:58:00,Outage,3,,1567472040000,1567500840
,28541,2019-09-24 11:57:00,,Outage,3,,1569297420000,1569326220
,28541,2020-01-21 23:05:00,2020-01-21 23:21:00,Outage,3,,1579619100000,1579647900
,28549,2020-03-14 18:57:00,,Outage,3,,1584183420000,1584212220
,28552,2019-09-28 23:37:00,,Outage,3,,1569685020000,1569713820
,28572,2019-12-05 03:49:00,2019-12-05 04:00:00,Outage,3,,1575488940000,1575517740
,28573,2020-01-03 18:34:41,,Possible Hijack,1,37468,1578047681000,1578076481
,28581,2020-03-04 02:45:00,,Outage,3,,1583261100000,1583289900
,28584,2020-03-04 11:15:00,2020-03-04 11:19:00,Outage,3,,1583291700000,1583320500
,28627,2019-12-10 05:08:00,2019-12-10 05:11:00,Outage,3,,1575925680000,1575954480
,28637,2019-10-30 03:17:02,,Possible Hijack,1,2,1572376622000,1572405422
,28638,2019-08-30 17:30:00,,Outage,3,,1567157400000,1567186200
,28640,2019-10-14 17:49:00,2019-10-14 17:52:00,Outage,3,,1571046540000,1571075340
,28641,2019-09-20 08:52:00,2019-09-20 10:05:00,Outage,3,,1568940720000,1568969520
,28641,2019-10-11 15:35:00,,Outage,3,,1570779300000,1570808100
,28645,2019-11-05 20:42:00,,Outage,3,,1572957720000,1572986520
,28645,2019-11-07 00:28:00,2019-11-07 00:31:00,Outage,3,,1573057680000,1573086480
,28645,2020-01-31 21:02:00,,Outage,3,,1580475720000,1580504520
,28683,2019-10-09 15:02:00,,Outage,3,,1570604520000,1570633320
,28683,2019-12-09 09:01:00,2019-12-09 09:04:00,Outage,3,,1575853260000,1575882060
,28684,2020-01-22 12:22:00,,Outage,3,,1579666920000,1579695720
,28698,2020-02-20 22:16:00,2020-02-20 22:21:00,Outage,3,,1582208160000,1582236960
,28698,2020-02-25 09:21:00,,Outage,3,,1582593660000,1582622460
,28745,2019-09-23 21:24:00,2019-09-23 21:33:00,Outage,3,,1569245040000,1569273840
,28795,2020-02-26 09:55:44,,BGP Leak,2,28795,1582682144000,1582710944
,28907,2019-09-02 14:23:00,,Outage,3,,1567405380000,1567434180
,28909,2020-03-12 22:09:00,2020-03-12 22:12:00,Outage,3,,1584022140000,1584050940
,28959,2019-09-11 13:21:30,,BGP Leak,2,7473,1568179290000,1568208090
,28959,2019-11-08 16:10:13,,BGP Leak,2,7473,1573200613000,1573229413
,29337,2019-08-30 19:33:00,,Outage,3,,1567164780000,1567193580
,29337,2020-02-01 05:15:00,,Outage,3,,1580505300000,1580534100
,29384,2020-02-29 20:47:23,,BGP Leak,2,8781,1582980443000,1583009243
,29405,2019-10-21 13:51:26,,Possible Hijack,1,43789,1571637086000,1571665886
,29520,2019-09-15 15:10:00,,Outage,3,,1568531400000,1568560200
,29520,2019-12-15 10:28:00,,Outage,3,,1576376880000,1576405680
,29520,2020-01-16 19:36:00,2020-01-16 19:39:00,Outage,3,,1579174560000,1579203360
,29520,2020-02-18 20:27:00,2020-02-18 20:30:00,Outage,3,,1582028820000,1582057620
,29544,2020-03-11 23:26:01,,BGP Leak,2,36974,1583940361000,1583969161
,29551,2020-01-05 22:36:00,,Outage,3,,1578234960000,1578263760
,29571,2019-11-05 03:00:00,2019-11-05 03:04:00,Outage,3,,1572894000000,1572922800
,29577,2020-02-05 08:51:00,2020-02-05 08:54:00,Outage,3,,1580863860000,1580892660
,29584,2020-01-31 01:41:00,2020-01-31 02:05:00,Outage,3,,1580406060000,1580434860
,29674,2020-01-23 14:49:00,,BGP Leak,2,29614,1579762140000,1579790940
,29684,2019-10-14 15:30:39,,Possible Hijack,1,6453,1571038239000,1571067039
,29821,2019-11-06 05:16:08,,BGP Leak,2,3910,1572988568000,1573017368
,29866,2020-03-05 05:06:00,,Outage,3,,1583355960000,1583384760
,29976,2019-12-05 00:28:56,,BGP Leak,2,3910,1575476936000,1575505736
,30243,2019-11-08 22:13:00,,Outage,3,,1573222380000,1573251180
,30380,2020-02-13 19:11:40,,BGP Leak,2,13415,1581592300000,1581621100
,30407,2019-10-11 04:21:00,2019-10-11 04:24:00,Outage,3,,1570738860000,1570767660
,30466,2019-11-01 20:54:13,,BGP Leak,2,5769,1572612853000,1572641653
,30619,2020-02-21 23:13:00,,Outage,3,,1582297980000,1582326780
,30619,2020-02-22 08:37:00,,Outage,3,,1582331820000,1582360620
,30619,2020-02-22 18:05:00,,Outage,3,,1582365900000,1582394700
,30619,2020-02-23 08:33:00,,Outage,3,,1582417980000,1582446780
,30633,2019-08-31 12:40:00,,Outage,3,,1567226400000,1567255200
,30664,2019-09-25 05:31:09,,BGP Leak,2,3910,1569360669000,1569389469
,30712,2019-12-21 14:12:00,2019-12-21 14:18:00,Outage,3,,1576908720000,1576937520
,30733,2019-12-05 07:02:00,2019-12-05 07:09:00,Outage,3,,1575500520000,1575529320
,30749,2019-10-13 23:16:00,,Outage,3,,1570979760000,1571008560
,30873,2020-02-09 12:11:00,,Outage,3,,1581221460000,1581250260
,30886,2019-08-28 21:28:00,,Outage,3,,1566998880000,1567027680
,30886,2019-11-01 19:02:00,,Outage,3,,1572606120000,1572634920
,30886,2019-11-02 09:30:00,,Outage,3,,1572658200000,1572687000
,30886,2019-11-16 20:09:00,,Outage,3,,1573906140000,1573934940
,30886,2019-11-27 10:21:00,,Outage,3,,1574821260000,1574850060
,30886,2019-11-28 03:17:00,,Outage,3,,1574882220000,1574911020
,30886,2019-12-18 02:20:00,,Outage,3,,1576606800000,1576635600
,30886,2019-12-31 14:24:00,,Outage,3,,1577773440000,1577802240
,30982,2019-08-30 11:28:00,,Outage,3,,1567135680000,1567164480
,30982,2019-09-02 10:53:00,2019-09-02 10:56:00,Outage,3,,1567392780000,1567421580
,30982,2019-09-08 11:12:00,,Outage,3,,1567912320000,1567941120
,30982,2019-09-09 13:31:00,,Outage,3,,1568007060000,1568035860
,30982,2019-11-01 10:44:00,,Outage,3,,1572576240000,1572605040
,30982,2019-11-10 19:14:00,,Outage,3,,1573384440000,1573413240
